order_id,client_id,product_id,quantity,unit_price,discount,total,status,placed_at
O00920,C0074,P0269,1,1080.90,0.00,1080.90,refunded,2026-09-06T09:31:00Z
O00921,C0059,P0153,2,413.75,0.00,827.50,paid,2026-05-13T10:42:00Z
O00922,C0093,P0134,1,851.50,0.00,851.50,shipped,2026-06-20T01:51:00Z
O00923,C0002,P0094,1,726.28,0.00,726.28,paid,2026-02-26T09:28:00Z
O00924,C0052,P0085,1,1143.01,57.15,1085.86,paid,2026-09-03T17:48:00Z
O00925,C0003,P0072,1,1066.28,0.00,1066.28,refunded,2026-08-06T04:56:00Z
O00926,C0088,P0308,1,4196.21,419.62,3776.59,paid,2026-01-10T17:24:00Z
O00927,C0119,P0282,1,328.91,0.00,328.91,paid,2026-01-26T12:59:00Z
O00928,C0021,P0175,1,297.41,0.00,297.41,shipped,2026-04-21T04:40:00Z
O00929,C0063,P0052,2,2024.64,0.00,4049.28,paid,2026-01-25T14:14:00Z
O00930,C0106,P0162,2,176.90,0.00,353.80,paid,2026-08-17T03:24:00Z
O00931,C0026,P0039,1,296.90,0.00,296.90,shipped,2026-05-07T01:06:00Z
O00932,C0044,P0039,1,296.90,0.00,296.90,cancelled,2026-01-04T12:45:00Z
O00933,C0086,P0212,2,171.03,34.21,307.85,paid,2026-08-29T01:56:00Z
O00934,C0117,P0088,1,3761.07,0.00,3761.07,paid,2026-08-25T19:39:00Z
O00935,C0018,P0323,1,1935.36,0.00,1935.36,paid,2026-02-02T07:51:00Z
O00936,C0063,P0113,1,127.03,6.35,120.68,refunded,2026-07-26T12:51:00Z
O00937,C0067,P0125,3,48.24,7.24,137.48,paid,2026-01-08T10:55:00Z
O00938,C0112,P0347,2,574.76,172.43,977.09,paid,2026-03-20T01:02:00Z
O00939,C0046,P0277,1,551.75,55.18,496.57,refunded,2026-08-14T05:39:00Z
O00940,C0064,P0288,3,784.08,0.00,2352.24,paid,2026-04-15T12:34:00Z
O00941,C0101,P0215,1,244.97,0.00,244.97,paid,2026-01-29T05:57:00Z
O00942,C0028,P0232,1,2230.70,0.00,2230.70,paid,2026-06-14T20:37:00Z
O00943,C0073,P0233,1,747.83,74.78,673.05,refunded,2026-08-23T22:19:00Z
O00944,C0026,P0052,2,2024.64,0.00,4049.28,shipped,2026-06-29T05:30:00Z
O00945,C0083,P0033,1,1051.73,52.59,999.14,shipped,2026-05-03T19:52:00Z
O00946,C0009,P0021,1,943.75,0.00,943.75,paid,2026-08-15T23:07:00Z
O00947,C0089,P0144,1,1224.08,0.00,1224.08,cancelled,2026-02-20T10:12:00Z
O00948,C0047,P0325,1,78.68,0.00,78.68,paid,2026-07-10T12:35:00Z
O00949,C0117,P0288,1,784.08,0.00,784.08,shipped,2026-03-04T23:36:00Z
O00950,C0113,P0001,2,635.44,0.00,1270.88,paid,2026-02-09T23:17:00Z
O00951,C0105,P0065,1,694.00,104.10,589.90,paid,2026-09-04T18:47:00Z
O00952,C0069,P0252,1,59.09,0.00,59.09,paid,2026-05-22T14:58:00Z
O00953,C0046,P0305,1,835.30,41.77,793.53,shipped,2026-01-18T19:57:00Z
O00954,C0075,P0256,1,1002.50,0.00,1002.50,cancelled,2026-05-30T06:58:00Z
O00955,C0003,P0205,1,3832.07,574.81,3257.26,paid,2026-01-23T01:21:00Z
O00956,C0107,P0281,1,1159.73,0.00,1159.73,shipped,2026-07-04T03:45:00Z
O00957,C0114,P0111,2,362.38,0.00,724.76,paid,2026-05-26T15:50:00Z
O00958,C0003,P0249,1,1129.27,0.00,1129.27,shipped,2026-07-11T12:39:00Z
O00959,C0050,P0175,2,297.41,29.74,565.08,paid,2026-02-21T18:14:00Z
O00960,C0062,P0027,1,1704.90,255.74,1449.16,cancelled,2026-02-08T08:13:00Z
O00961,C0071,P0240,3,1948.60,584.58,5261.22,paid,2026-04-11T15:22:00Z
O00962,C0065,P0343,1,1341.46,134.15,1207.31,refunded,2026-03-04T20:40:00Z
O00963,C0031,P0179,5,4631.70,3473.78,19684.72,paid,2026-05-10T13:46:00Z
O00964,C0009,P0191,1,365.49,54.82,310.67,cancelled,2026-08-09T15:54:00Z
O00965,C0002,P0224,10,4700.87,0.00,47008.70,paid,2026-04-14T07:48:00Z
O00966,C0117,P0267,1,677.84,0.00,677.84,shipped,2026-01-21T23:49:00Z
O00967,C0096,P0264,1,255.41,0.00,255.41,paid,2026-05-09T19:14:00Z
O00968,C0045,P0180,1,96.38,4.82,91.56,paid,2026-08-03T20:56:00Z
O00969,C0062,P0103,1,627.88,62.79,565.09,refunded,2026-03-17T23:00:00Z
O00970,C0016,P0186,1,3529.88,0.00,3529.88,shipped,2026-03-28T08:04:00Z
O00971,C0104,P0108,1,495.84,0.00,495.84,shipped,2026-02-16T17:47:00Z
O00972,C0093,P0258,1,94.24,9.42,84.82,paid,2026-07-14T09:20:00Z
O00973,C0059,P0089,1,385.40,19.27,366.13,paid,2026-08-19T05:05:00Z
O00974,C0003,P0073,1,344.88,34.49,310.39,shipped,2026-02-18T00:04:00Z
O00975,C0089,P0142,1,478.54,23.93,454.61,paid,2026-08-05T21:02:00Z
O00976,C0034,P0287,2,567.15,0.00,1134.30,paid,2026-01-02T05:50:00Z
O00977,C0026,P0154,2,2369.29,710.79,4027.79,paid,2026-04-06T02:05:00Z
O00978,C0062,P0020,1,3114.27,311.43,2802.84,paid,2026-06-22T19:37:00Z
O00979,C0117,P0045,1,883.73,44.19,839.54,paid,2026-01-05T08:12:00Z
O00980,C0025,P0010,1,510.19,0.00,510.19,paid,2026-05-31T07:17:00Z
O00981,C0114,P0327,1,476.05,47.61,428.44,cancelled,2026-08-18T01:19:00Z
O00982,C0002,P0081,1,55.62,2.78,52.84,paid,2026-06-07T06:29:00Z
O00983,C0089,P0087,1,1214.59,182.19,1032.40,shipped,2026-01-27T03:48:00Z
O00984,C0053,P0284,1,391.40,39.14,352.26,cancelled,2026-04-07T13:58:00Z
O00985,C0063,P0154,2,2369.29,236.93,4501.65,paid,2026-08-12T00:54:00Z
O00986,C0094,P0141,1,303.32,0.00,303.32,paid,2026-03-08T20:38:00Z
O00987,C0063,P0044,1,1661.84,249.28,1412.56,cancelled,2026-03-16T05:38:00Z
O00988,C0063,P0098,1,479.13,0.00,479.13,paid,2026-08-21T08:38:00Z
O00989,C0003,P0171,2,153.60,30.72,276.48,refunded,2026-03-18T22:00:00Z
O00990,C0063,P0059,2,3444.17,0.00,6888.34,shipped,2026-01-15T12:46:00Z
O00991,C0074,P0218,1,292.24,0.00,292.24,cancelled,2026-08-28T22:45:00Z
O00992,C0037,P0100,2,870.85,0.00,1741.70,shipped,2026-01-20T17:52:00Z
O00993,C0088,P0068,1,356.39,17.82,338.57,paid,2026-06-19T05:05:00Z
O00994,C0093,P0235,1,1315.36,0.00,1315.36,refunded,2026-08-09T19:59:00Z
O00995,C0010,P0337,1,3658.89,365.89,3293.00,paid,2026-01-13T14:34:00Z
O00996,C0057,P0173,2,263.05,52.61,473.49,shipped,2026-04-19T03:59:00Z
O00997,C0023,P0119,1,1920.28,288.04,1632.24,paid,2026-03-30T23:18:00Z
O00998,C0070,P0058,1,3632.97,544.95,3088.02,refunded,2026-05-28T02:24:00Z
O00999,C0061,P0112,1,1392.08,0.00,1392.08,cancelled,2026-02-22T21:26:00Z
O01000,C0016,P0118,1,155.51,0.00,155.51,shipped,2026-06-15T14:03:00Z
O01001,C0001,P0056,2,159.07,0.00,318.14,cancelled,2026-02-03T14:57:00Z
O01002,C0013,P0275,1,1425.25,71.26,1353.99,refunded,2026-07-06T23:38:00Z
O01003,C0016,P0233,2,747.83,0.00,1495.66,shipped,2026-08-25T05:33:00Z
O01004,C0077,P0225,1,104.21,5.21,99.00,paid,2026-03-03T04:27:00Z
O01005,C0114,P0087,1,1214.59,121.46,1093.13,paid,2026-02-22T07:57:00Z
O01006,C0045,P0053,1,21.23,3.18,18.05,refunded,2026-03-15T19:53:00Z
O01007,C0103,P0118,5,155.51,77.75,699.80,paid,2026-06-14T15:27:00Z
O01008,C0071,P0021,1,943.75,0.00,943.75,shipped,2026-05-04T14:22:00Z
O01009,C0016,P0265,1,100.43,15.06,85.37,shipped,2026-09-03T19:19:00Z
O01010,C0057,P0037,5,1046.07,0.00,5230.35,cancelled,2026-05-22T11:38:00Z
O01011,C0057,P0199,2,1194.58,358.37,2030.79,shipped,2026-02-26T19:57:00Z
O01012,C0002,P0150,2,830.88,249.26,1412.50,shipped,2026-01-07T22:44:00Z
O01013,C0002,P0101,1,2046.70,0.00,2046.70,paid,2026-03-12T21:48:00Z
O01014,C0006,P0217,1,387.99,58.20,329.79,shipped,2026-08-14T00:32:00Z
O01015,C0107,P0013,1,2871.21,287.12,2584.09,paid,2026-08-11T02:27:00Z
O01016,C0115,P0252,1,59.09,0.00,59.09,refunded,2026-03-11T22:22:00Z
O01017,C0071,P0295,2,3126.06,0.00,6252.12,shipped,2026-03-27T03:55:00Z
O01018,C0028,P0102,1,186.57,0.00,186.57,cancelled,2026-03-01T10:57:00Z
O01019,C0101,P0205,1,3832.07,0.00,3832.07,cancelled,2026-05-14T00:34:00Z
O01020,C0044,P0082,1,629.20,0.00,629.20,paid,2026-03-30T01:49:00Z
O01021,C0045,P0135,3,1618.80,728.46,4127.94,paid,2026-03-15T21:12:00Z
O01022,C0016,P0069,1,396.14,0.00,396.14,shipped,2026-03-08T08:18:00Z
O01023,C0003,P0100,1,870.85,0.00,870.85,shipped,2026-04-01T07:38:00Z
O01024,C0099,P0342,1,71.29,10.69,60.60,shipped,2026-05-30T01:59:00Z
O01025,C0093,P0008,1,607.24,30.36,576.88,cancelled,2026-08-23T22:04:00Z
O01026,C0036,P0190,3,1005.12,0.00,3015.36,paid,2026-02-28T09:21:00Z
O01027,C0003,P0261,1,202.97,30.45,172.52,shipped,2026-07-19T13:11:00Z
O01028,C0062,P0162,5,176.90,44.23,840.27,shipped,2026-07-19T03:07:00Z
O01029,C0093,P0345,2,1902.58,570.77,3234.39,paid,2026-03-18T23:15:00Z
O01030,C0114,P0250,1,518.22,0.00,518.22,paid,2026-01-19T13:30:00Z
O01031,C0117,P0059,1,3444.17,0.00,3444.17,shipped,2026-09-03T02:50:00Z
O01032,C0117,P0089,1,385.40,0.00,385.40,paid,2026-08-13T09:50:00Z
O01033,C0111,P0147,3,406.77,61.02,1159.29,cancelled,2026-07-07T06:38:00Z
O01034,C0073,P0083,3,575.32,86.30,1639.66,paid,2026-08-02T10:50:00Z
O01035,C0097,P0080,1,1921.84,96.09,1825.75,paid,2026-07-12T02:31:00Z
O01036,C0005,P0224,2,4700.87,0.00,9401.74,cancelled,2026-01-25T20:39:00Z
O01037,C0001,P0309,1,53.94,2.70,51.24,shipped,2026-01-01T19:40:00Z
O01038,C0120,P0036,1,1603.43,240.51,1362.92,shipped,2026-08-24T14:54:00Z
O01039,C0047,P0326,1,502.82,0.00,502.82,shipped,2026-02-04T22:00:00Z
O01040,C0113,P0252,1,59.09,5.91,53.18,shipped,2026-01-15T08:42:00Z
O01041,C0061,P0094,2,726.28,217.88,1234.68,shipped,2026-08-31T01:21:00Z
O01042,C0016,P0214,1,706.67,0.00,706.67,shipped,2026-05-19T04:00:00Z
O01043,C0089,P0129,1,871.80,0.00,871.80,cancelled,2026-01-26T04:48:00Z
O01044,C0008,P0342,2,71.29,0.00,142.58,shipped,2026-09-05T05:49:00Z
O01045,C0069,P0207,1,361.52,36.15,325.37,shipped,2026-06-26T10:05:00Z
O01046,C0036,P0212,2,171.03,0.00,342.06,paid,2026-03-20T02:19:00Z
O01047,C0089,P0125,1,48.24,0.00,48.24,paid,2026-03-05T08:27:00Z
O01048,C0018,P0176,2,273.05,0.00,546.10,refunded,2026-07-08T20:47:00Z
O01049,C0003,P0217,1,387.99,19.40,368.59,cancelled,2026-01-13T12:36:00Z
O01050,C0008,P0309,3,53.94,0.00,161.82,paid,2026-02-02T07:41:00Z
O01051,C0040,P0059,1,3444.17,0.00,3444.17,shipped,2026-04-19T04:33:00Z
O01052,C0022,P0288,1,784.08,117.61,666.47,cancelled,2026-08-14T04:52:00Z
O01053,C0093,P0070,1,296.47,0.00,296.47,paid,2026-03-02T12:07:00Z
O01054,C0035,P0252,1,59.09,0.00,59.09,paid,2026-02-27T09:04:00Z
O01055,C0117,P0200,3,657.30,197.19,1774.71,shipped,2026-07-26T21:04:00Z
O01056,C0058,P0093,1,894.82,44.74,850.08,paid,2026-05-19T01:30:00Z
O01057,C0089,P0179,1,4631.70,0.00,4631.70,shipped,2026-08-22T18:35:00Z
O01058,C0003,P0192,1,458.93,68.84,390.09,paid,2026-01-04T07:04:00Z
O01059,C0005,P0238,1,119.64,0.00,119.64,paid,2026-08-28T19:59:00Z
O01060,C0057,P0240,1,1948.60,97.43,1851.17,refunded,2026-03-30T05:08:00Z
O01061,C0117,P0054,1,1188.86,0.00,1188.86,paid,2026-02-09T06:13:00Z
O01062,C0117,P0085,1,1143.01,171.45,971.56,paid,2026-03-08T06:46:00Z
O01063,C0016,P0035,3,2794.87,1257.69,7126.92,paid,2026-04-01T22:52:00Z
O01064,C0082,P0030,1,550.03,27.50,522.53,refunded,2026-08-15T13:53:00Z
O01065,C0107,P0266,1,215.31,0.00,215.31,cancelled,2026-05-07T13:38:00Z
O01066,C0059,P0289,1,276.16,41.42,234.74,cancelled,2026-04-28T10:09:00Z
O01067,C0088,P0284,1,391.40,0.00,391.40,shipped,2026-01-01T02:44:00Z
O01068,C0053,P0164,1,262.83,0.00,262.83,paid,2026-09-04T06:32:00Z
O01069,C0085,P0240,2,1948.60,194.86,3702.34,paid,2026-07-23T21:06:00Z
O01070,C0107,P0113,1,127.03,0.00,127.03,paid,2026-02-25T08:27:00Z
O01071,C0093,P0088,5,3761.07,1880.54,16924.81,shipped,2026-01-10T03:21:00Z
O01072,C0026,P0101,1,2046.70,102.34,1944.36,paid,2026-06-02T16:51:00Z
O01073,C0058,P0288,2,784.08,0.00,1568.16,paid,2026-03-07T01:15:00Z
O01074,C0079,P0260,1,1184.33,118.43,1065.90,paid,2026-07-21T18:53:00Z
O01075,C0107,P0276,2,2553.26,510.65,4595.87,paid,2026-05-08T23:35:00Z
O01076,C0096,P0301,2,2106.20,0.00,4212.40,refunded,2026-01-12T03:17:00Z
O01077,C0009,P0347,1,574.76,0.00,574.76,paid,2026-07-02T11:21:00Z
O01078,C0016,P0251,1,1499.45,0.00,1499.45,paid,2026-07-22T02:57:00Z
O01079,C0063,P0175,2,297.41,0.00,594.82,paid,2026-03-27T01:25:00Z
O01080,C0037,P0264,1,255.41,25.54,229.87,shipped,2026-05-12T12:43:00Z
O01081,C0089,P0177,1,489.36,48.94,440.42,paid,2026-07-04T22:48:00Z
O01082,C0080,P0309,2,53.94,5.39,102.49,refunded,2026-06-07T14:53:00Z
O01083,C0062,P0027,2,1704.90,0.00,3409.80,paid,2026-07-01T10:49:00Z
O01084,C0061,P0002,1,519.76,0.00,519.76,paid,2026-01-30T13:05:00Z
O01085,C0035,P0029,2,1775.16,532.55,3017.77,paid,2026-08-20T16:37:00Z
O01086,C0097,P0180,1,96.38,9.64,86.74,paid,2026-08-11T05:08:00Z
O01087,C0089,P0269,3,1080.90,162.14,3080.56,paid,2026-04-28T21:05:00Z
O01088,C0063,P0024,1,711.37,35.57,675.80,paid,2026-03-18T15:38:00Z
O01089,C0104,P0312,2,621.10,0.00,1242.20,shipped,2026-08-23T18:17:00Z
O01090,C0040,P0201,1,727.27,0.00,727.27,refunded,2026-04-18T13:21:00Z
O01091,C0022,P0093,1,894.82,134.22,760.60,cancelled,2026-03-30T02:05:00Z
O01092,C0088,P0224,1,4700.87,0.00,4700.87,paid,2026-03-25T03:57:00Z
O01093,C0011,P0313,1,2117.00,105.85,2011.15,paid,2026-03-09T11:58:00Z
O01094,C0003,P0027,1,1704.90,0.00,1704.90,cancelled,2026-04-13T00:21:00Z
O01095,C0055,P0165,1,85.05,12.76,72.29,shipped,2026-07-16T18:28:00Z
O01096,C0093,P0305,1,835.30,41.77,793.53,paid,2026-03-03T16:31:00Z
O01097,C0019,P0252,1,59.09,8.86,50.23,paid,2026-04-05T09:11:00Z
O01098,C0104,P0167,1,384.25,19.21,365.04,shipped,2026-07-29T10:12:00Z
O01099,C0046,P0023,1,561.60,28.08,533.52,paid,2026-01-15T03:07:00Z
O01100,C0088,P0289,2,276.16,27.62,524.70,paid,2026-09-07T12:58:00Z
O01101,C0032,P0008,1,607.24,0.00,607.24,paid,2026-09-04T19:28:00Z
O01102,C0047,P0289,1,276.16,0.00,276.16,cancelled,2026-07-12T01:01:00Z
O01103,C0038,P0093,1,894.82,134.22,760.60,shipped,2026-07-31T17:47:00Z
O01104,C0115,P0290,1,2317.38,0.00,2317.38,refunded,2026-07-26T20:32:00Z
O01105,C0092,P0170,1,1229.36,0.00,1229.36,paid,2026-04-16T08:51:00Z
O01106,C0046,P0070,2,296.47,29.65,563.29,cancelled,2026-03-03T13:08:00Z
O01107,C0037,P0033,1,1051.73,0.00,1051.73,refunded,2026-02-08T16:11:00Z
O01108,C0062,P0154,2,2369.29,710.79,4027.79,paid,2026-05-12T12:00:00Z
O01109,C0003,P0239,1,873.11,0.00,873.11,paid,2026-08-01T03:48:00Z
O01110,C0089,P0288,1,784.08,78.41,705.67,paid,2026-02-09T10:13:00Z
O01111,C0017,P0279,10,470.68,0.00,4706.80,cancelled,2026-04-28T15:16:00Z
O01112,C0120,P0282,1,328.91,49.34,279.57,shipped,2026-04-15T04:48:00Z
O01113,C0008,P0073,1,344.88,51.73,293.15,shipped,2026-04-02T08:39:00Z
O01114,C0075,P0061,1,142.91,14.29,128.62,refunded,2026-04-09T21:18:00Z
O01115,C0060,P0284,1,391.40,0.00,391.40,shipped,2026-07-30T22:41:00Z
O01116,C0057,P0021,1,943.75,0.00,943.75,refunded,2026-02-03T21:35:00Z
O01117,C0026,P0251,1,1499.45,149.95,1349.50,paid,2026-05-04T06:12:00Z
O01118,C0027,P0237,1,1192.10,59.60,1132.50,cancelled,2026-04-29T01:12:00Z
O01119,C0093,P0149,1,84.72,0.00,84.72,cancelled,2026-03-25T13:23:00Z
O01120,C0005,P0290,1,2317.38,0.00,2317.38,paid,2026-06-01T06:24:00Z
O01121,C0093,P0200,1,657.30,0.00,657.30,paid,2026-07-08T14:01:00Z
O01122,C0117,P0060,2,299.19,59.84,538.54,paid,2026-01-28T06:02:00Z
O01123,C0026,P0290,1,2317.38,347.61,1969.77,paid,2026-02-25T22:30:00Z
O01124,C0062,P0090,1,362.05,36.21,325.84,paid,2026-05-11T13:47:00Z
O01125,C0037,P0009,1,3157.19,473.58,2683.61,paid,2026-02-21T19:42:00Z
O01126,C0036,P0306,1,872.97,0.00,872.97,paid,2026-05-07T07:34:00Z
O01127,C0063,P0094,3,726.28,108.94,2069.90,cancelled,2026-08-26T22:04:00Z
O01128,C0073,P0096,1,1105.29,0.00,1105.29,shipped,2026-07-04T16:06:00Z
O01129,C0002,P0214,1,706.67,106.00,600.67,shipped,2026-07-15T03:20:00Z
O01130,C0057,P0059,1,3444.17,0.00,3444.17,paid,2026-06-05T20:50:00Z
O01131,C0107,P0202,1,439.17,21.96,417.21,shipped,2026-02-14T21:55:00Z
O01132,C0093,P0125,1,48.24,0.00,48.24,paid,2026-08-25T11:56:00Z
O01133,C0088,P0129,2,871.80,0.00,1743.60,cancelled,2026-02-18T09:53:00Z
O01134,C0032,P0040,1,1183.80,0.00,1183.80,shipped,2026-02-20T06:15:00Z
O01135,C0062,P0126,1,79.76,7.98,71.78,cancelled,2026-01-18T13:56:00Z
O01136,C0017,P0085,1,1143.01,0.00,1143.01,paid,2026-03-26T21:32:00Z
O01137,C0120,P0290,1,2317.38,0.00,2317.38,paid,2026-04-05T23:54:00Z
O01138,C0014,P0259,1,2479.90,0.00,2479.90,paid,2026-06-20T03:31:00Z
O01139,C0063,P0200,1,657.30,0.00,657.30,refunded,2026-07-17T22:47:00Z
O01140,C0110,P0130,2,1611.58,161.16,3062.00,paid,2026-01-04T05:05:00Z
O01141,C0103,P0185,1,562.43,0.00,562.43,shipped,2026-05-19T22:46:00Z
O01142,C0040,P0080,10,1921.84,2882.76,16335.64,paid,2026-04-17T14:56:00Z
O01143,C0042,P0226,1,191.41,19.14,172.27,refunded,2026-08-31T12:26:00Z
O01144,C0113,P0139,1,614.41,0.00,614.41,paid,2026-04-13T20:53:00Z
O01145,C0115,P0215,1,244.97,12.25,232.72,paid,2026-01-16T18:56:00Z
O01146,C0034,P0227,3,1513.40,681.03,3859.17,shipped,2026-07-29T18:12:00Z
O01147,C0111,P0206,5,332.23,0.00,1661.15,refunded,2026-05-22T11:22:00Z
O01148,C0099,P0155,1,392.99,0.00,392.99,shipped,2026-08-07T22:20:00Z
O01149,C0016,P0293,1,1703.73,0.00,1703.73,paid,2026-09-07T15:52:00Z
O01150,C0018,P0133,2,1129.66,0.00,2259.32,paid,2026-07-11T03:06:00Z
O01151,C0039,P0183,1,463.18,0.00,463.18,cancelled,2026-06-30T22:01:00Z
O01152,C0068,P0267,10,677.84,338.92,6439.48,refunded,2026-06-10T05:50:00Z
O01153,C0025,P0035,1,2794.87,139.74,2655.13,paid,2026-01-02T19:40:00Z
O01154,C0009,P0327,1,476.05,71.41,404.64,refunded,2026-04-20T13:26:00Z
O01155,C0057,P0326,1,502.82,0.00,502.82,paid,2026-07-31T23:39:00Z
O01156,C0028,P0310,2,5065.44,0.00,10130.88,paid,2026-08-27T13:00:00Z
O01157,C0055,P0033,1,1051.73,105.17,946.56,paid,2026-01-03T20:22:00Z
O01158,C0082,P0127,2,1083.42,0.00,2166.84,refunded,2026-08-06T13:55:00Z
O01159,C0003,P0278,1,3659.25,365.93,3293.32,paid,2026-03-27T10:37:00Z
O01160,C0107,P0320,2,599.87,0.00,1199.74,paid,2026-04-24T10:51:00Z
O01161,C0116,P0313,2,2117.00,0.00,4234.00,paid,2026-07-19T14:09:00Z
O01162,C0037,P0324,1,721.69,72.17,649.52,paid,2026-03-06T19:57:00Z
O01163,C0086,P0287,2,567.15,0.00,1134.30,paid,2026-03-12T20:24:00Z
O01164,C0057,P0173,1,263.05,39.46,223.59,shipped,2026-03-16T04:16:00Z
O01165,C0107,P0298,10,833.22,0.00,8332.20,paid,2026-05-19T18:16:00Z
O01166,C0117,P0045,2,883.73,0.00,1767.46,paid,2026-02-03T06:36:00Z
O01167,C0072,P0205,1,3832.07,0.00,3832.07,refunded,2026-01-07T00:07:00Z
O01168,C0026,P0234,3,1374.41,206.16,3917.07,shipped,2026-03-31T11:29:00Z
O01169,C0015,P0128,1,411.48,20.57,390.91,paid,2026-07-28T01:19:00Z
O01170,C0119,P0137,1,355.74,35.57,320.17,shipped,2026-03-09T22:23:00Z
O01171,C0047,P0203,1,1722.29,0.00,1722.29,cancelled,2026-08-12T06:09:00Z
O01172,C0004,P0194,1,1791.20,0.00,1791.20,cancelled,2026-01-18T04:19:00Z
O01173,C0047,P0153,1,413.75,0.00,413.75,paid,2026-06-27T17:19:00Z
O01174,C0087,P0233,1,747.83,0.00,747.83,paid,2026-03-06T21:20:00Z
O01175,C0070,P0197,1,1388.14,0.00,1388.14,cancelled,2026-08-31T07:50:00Z
O01176,C0062,P0076,1,758.22,113.73,644.49,paid,2026-03-30T15:28:00Z
O01177,C0107,P0236,2,496.40,0.00,992.80,refunded,2026-02-01T20:09:00Z
O01178,C0023,P0031,1,557.92,0.00,557.92,shipped,2026-05-25T00:58:00Z
O01179,C0055,P0246,1,875.08,0.00,875.08,paid,2026-03-28T16:50:00Z
O01180,C0006,P0039,2,296.90,0.00,593.80,paid,2026-02-19T08:39:00Z
O01181,C0047,P0097,1,838.95,0.00,838.95,paid,2026-02-05T12:21:00Z
O01182,C0095,P0165,1,85.05,4.25,80.80,shipped,2026-02-13T04:41:00Z
O01183,C0051,P0084,1,385.60,38.56,347.04,paid,2026-08-22T20:52:00Z
O01184,C0109,P0096,3,1105.29,497.38,2818.49,refunded,2026-08-01T04:11:00Z
O01185,C0120,P0140,1,304.11,45.62,258.49,shipped,2026-01-22T01:49:00Z
O01186,C0016,P0189,2,494.78,0.00,989.56,shipped,2026-07-30T05:38:00Z
O01187,C0044,P0170,1,1229.36,0.00,1229.36,paid,2026-02-22T06:19:00Z
O01188,C0062,P0310,1,5065.44,0.00,5065.44,paid,2026-05-13T17:36:00Z
O01189,C0093,P0344,1,2984.76,0.00,2984.76,shipped,2026-06-06T12:17:00Z
O01190,C0109,P0313,1,2117.00,0.00,2117.00,cancelled,2026-09-02T06:11:00Z
O01191,C0049,P0326,1,502.82,25.14,477.68,shipped,2026-03-10T11:58:00Z
O01192,C0107,P0202,1,439.17,21.96,417.21,cancelled,2026-02-11T11:09:00Z
O01193,C0093,P0266,1,215.31,21.53,193.78,paid,2026-01-16T16:49:00Z
O01194,C0117,P0171,2,153.60,0.00,307.20,shipped,2026-02-03T09:11:00Z
O01195,C0071,P0289,1,276.16,13.81,262.35,cancelled,2026-01-28T02:53:00Z
O01196,C0088,P0122,10,141.63,70.81,1345.49,refunded,2026-04-09T16:38:00Z
O01197,C0117,P0139,1,614.41,0.00,614.41,paid,2026-08-26T06:13:00Z
O01198,C0053,P0021,1,943.75,0.00,943.75,paid,2026-02-13T11:18:00Z
O01199,C0117,P0028,1,310.05,31.01,279.04,paid,2026-07-05T04:18:00Z
O01200,C0043,P0263,1,863.90,43.20,820.70,paid,2026-06-09T14:21:00Z
O01201,C0117,P0343,5,1341.46,335.37,6371.93,paid,2026-02-19T16:40:00Z
O01202,C0027,P0131,1,1142.74,0.00,1142.74,refunded,2026-07-17T22:14:00Z
O01203,C0058,P0051,1,3560.72,0.00,3560.72,shipped,2026-01-25T12:18:00Z
O01204,C0093,P0283,1,3697.51,0.00,3697.51,paid,2026-08-18T16:46:00Z
O01205,C0019,P0056,1,159.07,0.00,159.07,shipped,2026-01-12T09:21:00Z
O01206,C0057,P0298,1,833.22,41.66,791.56,refunded,2026-06-30T03:40:00Z
O01207,C0057,P0076,5,758.22,0.00,3791.10,paid,2026-05-28T15:36:00Z
O01208,C0117,P0145,1,822.74,41.14,781.60,cancelled,2026-05-26T00:35:00Z
O01209,C0051,P0197,1,1388.14,208.22,1179.92,refunded,2026-01-18T21:07:00Z
O01210,C0016,P0070,2,296.47,59.29,533.65,shipped,2026-09-06T22:50:00Z
O01211,C0072,P0221,2,2609.18,782.75,4435.61,shipped,2026-01-29T11:50:00Z
O01212,C0011,P0025,1,508.38,0.00,508.38,cancelled,2026-07-28T05:53:00Z
O01213,C0026,P0027,1,1704.90,255.74,1449.16,paid,2026-04-13T10:08:00Z
O01214,C0013,P0174,1,1736.72,0.00,1736.72,paid,2026-05-01T08:25:00Z
O01215,C0081,P0097,1,838.95,0.00,838.95,paid,2026-04-22T06:54:00Z
O01216,C0002,P0220,1,224.50,11.23,213.27,paid,2026-01-29T18:36:00Z
O01217,C0072,P0251,1,1499.45,0.00,1499.45,shipped,2026-01-16T15:27:00Z
O01218,C0020,P0028,1,310.05,0.00,310.05,paid,2026-01-17T15:23:00Z
O01219,C0074,P0055,2,515.72,0.00,1031.44,cancelled,2026-08-23T04:30:00Z
O01220,C0028,P0282,2,328.91,98.67,559.15,paid,2026-07-24T16:24:00Z
O01221,C0117,P0075,1,3285.72,0.00,3285.72,paid,2026-03-15T16:09:00Z
O01222,C0093,P0089,2,385.40,77.08,693.72,paid,2026-01-07T05:46:00Z
O01223,C0084,P0289,2,276.16,0.00,552.32,paid,2026-07-02T19:09:00Z
O01224,C0033,P0110,1,260.71,0.00,260.71,paid,2026-07-18T01:47:00Z
O01225,C0051,P0080,2,1921.84,0.00,3843.68,shipped,2026-02-28T03:41:00Z
O01226,C0016,P0094,2,726.28,217.88,1234.68,paid,2026-01-08T08:10:00Z
